"1splitHere46","11286360splitHere46","if(arg0.getId() == R.id.buttonId)<newline46mondego>{<newline46mondego>//Code for this button<newline46mondego>}<newline46mondego>else if(arg0.getId() == R.id.buttonId2)<newline46mondego>{<newline46mondego>//Code for second button<newline46mondego>}<newline46mondego>"
"1330splitHere46","11323740splitHere46","Exception.getMessage()"
"1331splitHere46","11323740splitHere46","FileNotFoundException"
"1332splitHere46","11323740splitHere46","IOException"
"1333splitHere46","11323821splitHere46","panel2.add(scrollPane1, BorderLayout.CENTER);<newline46mondego>"
"1334splitHere46","11323821splitHere46","JPanel panel1 = new JPanel();<newline46mondego>            panel1.setLayout(null);//add to your code<newline46mondego>            JPanel panel2 = new JPanel();<newline46mondego>            panel2.setLayout(new BorderLayout());//add to your code<newline46mondego>            panel2.setBounds(0,0,800,120);//add to your code<newline46mondego>"
"1335splitHere46","11323824splitHere46","June 2009"
"1336splitHere46","11323824splitHere46","1 June 2009"
"1337splitHere46","11323824splitHere46","import java.io.IOException;<newline46mondego>import java.text.ParseException;<newline46mondego>import java.text.SimpleDateFormat;<newline46mondego>import java.util.Date;<newline46mondego><newline46mondego>       public class Test {<newline46mondego><newline46mondego>          public static void main(String[] args) throws IOException, ParseException <newline46mondego>          { <newline46mondego>              String dateStr = <doubleQuotes46>28 June 2009<doubleQuotes46>;<newline46mondego>              SimpleDateFormat sdf = new SimpleDateFormat(<doubleQuotes46>yyyy-MM-dd hh:mm:ss<doubleQuotes46>);<newline46mondego>              System.out.println(sdf.format(new Date(dateStr)));<newline46mondego>          }<newline46mondego>   }<newline46mondego>"
"1338splitHere46","11323831splitHere46","Charset     Description<newline46mondego>US-ASCII    Seven-bit ASCII, a.k.a. ISO646-US, a.k.a. the Basic Latin block of the Unicode character set<newline46mondego>ISO-8859-1  ISO Latin Alphabet No. 1, a.k.a. ISO-LATIN-1<newline46mondego>UTF-8       Eight-bit UCS Transformation Format<newline46mondego>UTF-16BE    Sixteen-bit UCS Transformation Format, big-endian byte order<newline46mondego>UTF-16LE    Sixteen-bit UCS Transformation Format, little-endian byte order<newline46mondego>UTF-16      Sixteen-bit UCS Transformation Format, byte order identified by an optional byte-order mark<newline46mondego>"
"1339splitHere46","11323834splitHere46","Listener"
"1340splitHere46","11323834splitHere46","Class c = Class.forName(<doubleQuotes46>foo.bar.Listener<doubleQuotes46>);<newline46mondego>"
"1341splitHere46","11323834splitHere46","ClassNotFoundException"
"1342splitHere46","11323834splitHere46","Listener"
"1343splitHere46","11323834splitHere46","getMethod"
"1344splitHere46","11323834splitHere46","private"
"1345splitHere46","11323834splitHere46","getDeclaredMethod"
"1346splitHere46","11323932splitHere46","abstract class classA<newline46mondego>{<newline46mondego>    abstract public void MethodA();<newline46mondego><newline46mondego>    public void MethodB()<newline46mondego>    {<newline46mondego>        Console.WriteLine(<doubleQuotes46>This is MethodB inside ClassA<doubleQuotes46>);<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>class classB : classA<newline46mondego>{<newline46mondego><newline46mondego>    public override void MethodA()<newline46mondego>    {<newline46mondego>        Console.WriteLine(<doubleQuotes46>This is MethodA inside class B<doubleQuotes46>);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"1347splitHere46","11323932splitHere46","virtual protected void MethodC(){<newline46mondego>  //this can be overridden<newline46mondego>}<newline46mondego>"
"1348splitHere46","11324019splitHere46","Calendar calendar = Calendar.getInstance();<newline46mondego><newline46mondego>    // 8 AM Each day <newline46mondego>    calendar.set(Calendar.HOUR_OF_DAY, 8);<newline46mondego>    calendar.set(Calendar.MINUTE, 0);<newline46mondego>    calendar.set(Calendar.SECOND, 0);<newline46mondego>    AlarmManager am = (AlarmManager) context.getSystemService(Context.ALARM_SERVICE);<newline46mondego>    PendingIntent pi = PendingIntent.getService(context, 0, new Intent(context, MyClass.class), PendingIntent.FLAG_UPDATE_CURRENT);<newline46mondego>    am.setRepeating(AlarmManager.RTC_WAKEUP, calendar.getTimeInMillis(), AlarmManager.INTERVAL_DAY, pi);<newline46mondego>"
"1349splitHere46","11324019splitHere46","NotificationManager nm;<newline46mondego>  nm = (NotificationManager) context.getSystemService(Context.NOTIFICATION_SERVICE);        <newline46mondego>  CharSequence from = <doubleQuotes46>VIPUL<doubleQuotes46>;<newline46mondego>  CharSequence message = <doubleQuotes46>Crazy About Android...<doubleQuotes46>;<newline46mondego>  PendingIntent contentIntent = PendingIntent.getActivity(context, 0,<newline46mondego>    new Intent(), 0);<newline46mondego>  Notification notif = new Notification(R.drawable.icon,<newline46mondego>    <doubleQuotes46>Crazy About Android...<doubleQuotes46>, System.currentTimeMillis());<newline46mondego>  notif.setLatestEventInfo(context, from, message, contentIntent);<newline46mondego>  nm.notify(1, notif);<newline46mondego>"
"1350splitHere46","11324030splitHere46","CharSequence"
"1351splitHere46","11324030splitHere46","String"
"1352splitHere46","11324030splitHere46","StringBuilder"
"1353splitHere46","11324030splitHere46","CharBuffer"
"1354splitHere46","11324030splitHere46","CharSequence"
"1355splitHere46","11324030splitHere46","String"
"1356splitHere46","11324030splitHere46","CharSequence"
"1357splitHere46","11324030splitHere46","String"
"1358splitHere46","11324030splitHere46","String"
"1359splitHere46","11324030splitHere46","String"
"1360splitHere46","11324030splitHere46","String"
"1361splitHere46","11324030splitHere46","CharSequence"
"1362splitHere46","11324030splitHere46","String"
"1363splitHere46","11324030splitHere46","javap -v"
"1364splitHere46","11324030splitHere46","obj"
"1365splitHere46","11324030splitHere46","str"
"1366splitHere46","11324030splitHere46","String"
"1367splitHere46","11324030splitHere46","+"
"1368splitHere46","11324030splitHere46","String"
"1369splitHere46","11324030splitHere46","StringBuilder.append"
"1370splitHere46","11324030splitHere46","System.out.println(<newline46mondego>  (new StringBuilder())<newline46mondego>  .append(<doubleQuotes46>output is : <doubleQuotes46>)<newline46mondego>  .append((Object)obj)<newline46mondego>  .append(<doubleQuotes46> <doubleQuotes46>)<newline46mondego>  .append(str)<newline46mondego>  .toString()<newline46mondego>)<newline46mondego>"
"1371splitHere46","11324030splitHere46","javac 1.6.0_33"
"1372splitHere46","11324030splitHere46","+ obj"
"1373splitHere46","11324030splitHere46","StringBuilder.append(Object)"
"1374splitHere46","11324030splitHere46","StringBuilder.append(CharSequence)"
"1375splitHere46","11324030splitHere46","toString()"
"1376splitHere46","11324030splitHere46","String.toString()"
"1377splitHere46","11324030splitHere46","String"
"1378splitHere46","11324030splitHere46","StringBuilder.append(String)"
"1379splitHere46","11324214splitHere46","float f1 = 1;<newline46mondego>    float f2 = 1f;<newline46mondego>"
"1380splitHere46","11324214splitHere46","0: fconst_1      <newline46mondego>     1: fstore_1      <newline46mondego>     2: fconst_1      <newline46mondego>     3: fstore_2    <newline46mondego>"
"1381splitHere46","11324236splitHere46","the request was rejected because its size ..."
"1382splitHere46","11324236splitHere46","org.apache.struts2.dispatcher.multipart.MultiPartRequest"
"1383splitHere46","11324236splitHere46","org.apache.struts2.interceptor.FileUploadInterceptor"
"1384splitHere46","11324236splitHere46","validate"
"1385splitHere46","11324236splitHere46","@Override<newline46mondego>public void validate() {<newline46mondego>    boolean error = false;<newline46mondego><newline46mondego>    Collection<?> tmp = getActionErrors();<newline46mondego><newline46mondego>    for (Object o : tmp) {<newline46mondego>        if (o.toString().contains(<newline46mondego>                <doubleQuotes46>the request was rejected because its size<doubleQuotes46>)) {<newline46mondego><newline46mondego>            if (!error) {<newline46mondego>                addFieldError(<doubleQuotes46>foto<doubleQuotes46>,<newline46mondego>                        <doubleQuotes46>El tamaño de la foto es muy grande (Máximo: 2MB)<doubleQuotes46>);<newline46mondego>                error = true;<newline46mondego>            }<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"1386splitHere46","11324236splitHere46","struts.messages.error.file.too.large"
"1387splitHere46","11324245splitHere46","mvn dependency:tree -Dincludes=com.sun.jersey"
"1388splitHere46","11324299splitHere46","Connection"
"1389splitHere46","11324299splitHere46","close()"
"1390splitHere46","11324366splitHere46","applet"
"1391splitHere46","11324370splitHere46","import java.io.File;<newline46mondego><newline46mondego>    import java.io.FileInputStream;<newline46mondego><newline46mondego>    import java.io.IOException;<newline46mondego><newline46mondego>    import org.apache.commons.net.ftp.FTP;<newline46mondego><newline46mondego>    import org.apache.commons.net.ftp.FTPClient;<newline46mondego><newline46mondego>    import android.util.Log;<newline46mondego><newline46mondego><newline46mondego><newline46mondego>    public class MyOwn {<newline46mondego><newline46mondego>        public void goforIt(){<newline46mondego><newline46mondego><newline46mondego>            FTPClient con = null;<newline46mondego><newline46mondego>            try<newline46mondego>            {<newline46mondego>                con = new FTPClient();<newline46mondego>                con.connect(<doubleQuotes46>www.mysamle.net<doubleQuotes46>);                 // Its dummy Address<newline46mondego><newline46mondego>                if (con.login(<doubleQuotes46>uju495<doubleQuotes46>, <doubleQuotes46>Stevejobs!!<doubleQuotes46>))<newline46mondego>                {<newline46mondego>                    con.enterLocalPassiveMode();                   // Very Important<newline46mondego><newline46mondego>                    con.setFileType(FTP.BINARY_FILE_TYPE);        //  Very Important<newline46mondego>                    String data = <doubleQuotes46>/sdcard/Vivekm4a.m4a<doubleQuotes46>;<newline46mondego><newline46mondego>                    FileInputStream in = new FileInputStream(new File(data));<newline46mondego>                    boolean result = con.storeFile(<doubleQuotes46>/Ads/Vivekm4a.m4a<doubleQuotes46>, in);<newline46mondego>                    in.close();<newline46mondego>                    if (result) Log.v(<doubleQuotes46>upload result<doubleQuotes46>, <doubleQuotes46>succeeded<doubleQuotes46>);<newline46mondego>                    con.logout();<newline46mondego>                    con.disconnect();<newline46mondego>                }<newline46mondego>            }<newline46mondego>            catch (Exception e)<newline46mondego>            {<newline46mondego>                e.printStackTrace();<newline46mondego>            }   <newline46mondego>        }<newline46mondego><newline46mondego>    }<newline46mondego>"
"1392splitHere46","11324464splitHere46","org.springframework.beans.factory.config.MethodInvokingFactoryBean"
"1393splitHere46","11324464splitHere46","public void setTheProperty(Object value) {<newline46mondego>    foo.bar.Class.STATIC_VALUE = value;<newline46mondego>}<newline46mondego>"
"1394splitHere46","11324464splitHere46","<bean class=<doubleQuotes46>org.springframework.beans.factory.config.MethodInvokingFactoryBean<doubleQuotes46>><newline46mondego>    <property name=<doubleQuotes46>staticMethod<doubleQuotes46> value=<doubleQuotes46>foo.bar.Class.setTheProperty<doubleQuotes46>/><newline46mondego>    <property name=<doubleQuotes46>arguments<doubleQuotes46>><newline46mondego>        <list><newline46mondego>            <ref bean=<doubleQuotes46>theProperty<doubleQuotes46>/><newline46mondego>        </list><newline46mondego>   </property><newline46mondego></bean><newline46mondego>"
"1395splitHere46","11324464splitHere46","Utils"
"1396splitHere46","11324464splitHere46","public static setDataBaseAttr(Properties p)<newline46mondego>"
"1397splitHere46","11324464splitHere46","<bean class=<doubleQuotes46>org.springframework.beans.factory.config.MethodInvokingFactoryBean<doubleQuotes46>><newline46mondego>    <property name=<doubleQuotes46>staticMethod<doubleQuotes46> value=<doubleQuotes46>foo.bar.Utils.setDataBaseAttr<doubleQuotes46>/><newline46mondego>    <property name=<doubleQuotes46>arguments<doubleQuotes46>><newline46mondego>        <list><newline46mondego>            <ref bean=<doubleQuotes46>dataBaseAttr<doubleQuotes46>/><newline46mondego>        </list><newline46mondego>   </property><newline46mondego></bean><newline46mondego>"
"1398splitHere46","11324498splitHere46","package one.two;<newline46mondego><newline46mondego>import one.Bar;<newline46mondego><newline46mondego>public class Foo {<newline46mondego><newline46mondego>    public void doSomething() {<newline46mondego><newline46mondego>        StackTraceElement[] stackTrace = Thread.currentThread().getStackTrace();<newline46mondego>        StackTraceElement stackTraceElement = stackTrace[2];<newline46mondego>        String className = stackTraceElement.getClassName();<newline46mondego><newline46mondego>        if (Bar.class.getName().equals(className)) {<newline46mondego>            System.out.println(<doubleQuotes46>jay!<doubleQuotes46>);<newline46mondego>        } else {<newline46mondego>            throw new RuntimeException(<doubleQuotes46>not allowed<doubleQuotes46>);<newline46mondego>        }<newline46mondego><newline46mondego>    }<newline46mondego>}<newline46mondego>"
